Source,SubType,ID,AuthorUserName,AuthorDisplayName,AuthorId,Created,Message,ContentType,PhotoUrl,ContextUrl,Links,AuthorFollowerCount,PostImpressionsTotal,PostImpressionsOrganic,PostProjectedImpressions,SocialValue,PostReach,VideoViews,TotalPublicEngagements,LikeCount,Comments,SharesRetweets,TotalEngagementsAndInteractions,TotalInteractions,EngagementRate,FollowerInteractionRate,EngagementAndInteractionRate,TWAuthorIsVerified,TWRetweetCount,TWReplyCount,TWEngagement,TWQuoteTweets,TWBookmarks,TWUserProfileClicks,TWUrlLinkClicks,TWEngagementAndInteractions,TWAuthorCreated,IGStoryTapsForward,IGStoryTapsBack,IGStoryExits,IGCommentCount,IGTotalEngagements,IGStoryReplies,IGSaveCount,TikTokEngagements,Status,Tags,Sentiment,Language
Facebook,Facebook_Post,107824572417444_122130165194009674, ,PWHL Toronto,1.08E+14,9/19/2023 15:10,Safe to say our team is stacked. 😎,Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/379586000_122130165158009674_6354786063019603537_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cjkLpzZcAxAAX-Vorwq&_nc_ht=scontent-iad3-2.xx&edm=APyxFHYEAAAA&oh=00_AfCzzi12sP4qRK_wmZpaT83USfU4airWhbFJAgTxsal-Ig&oe=653C46C4,https://www.facebook.com/107824572417444/posts/122130165194009674, ,379,2785,2785, ,445,2474, ,130,76,3,17,298,168,4.67%,0.34,0.107, , , , , , , , , , , , , , , , , , ,Pending,"Text Mention:League and Teams,Toronto",Positive,eng
Facebook,Facebook_Post,107824572417444_122120879282009674, ,PWHL Toronto,1.08E+14,9/1/2023 17:08, ,Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/370630358_122120808302010644_5309509066645585663_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Cv4y1-ryp9YAX-cC_iv&_nc_ht=scontent-iad3-2.xx&edm=APyxFHYEAAAA&oh=00_AfCKVbPzUBeroOick3ASSdyVAQ-EYH3MkSP0X7YkO3koyQ&oe=653C396E,https://www.facebook.com/107824572417444/posts/122120879282009674, ,379,678,678, ,58,635, ,15,12,2,0,26,11,2.21%,0.04,0.03835, , , , , , , , , , , , , , , , , , ,Pending,"Text Mention:League and Teams,Toronto",Objective, 
Facebook,Facebook_Post,107824572417444_122118981512009674, ,PWHL Toronto,1.08E+14,8/29/2023 15:46,We are excited to continue women’s hockey greatness in the city of Toronto!,Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/370292550_122118981050009674_6607892314321613831_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=E1HXgzti8S8AX-3w0x6&_nc_ht=scontent-iad3-2.xx&edm=APyxFHYEAAAA&oh=00_AfC3oONENHZXNrQ3bLixTTkX-ffpz6TqphBDdwPcjCufTQ&oe=653BD0DE,https://www.facebook.com/107824572417444/posts/122118981512009674, ,379,668,668, ,118,639, ,35,22,3,4,42,7,5.24%,0.09,0.06287, , , , , , , , , , , , , , , , , , ,Pending,"Text Mention:League and Teams,Toronto",Positive,eng
Facebook,Facebook_Post,107824572417444_321576820238720, ,PWHL Toronto,1.08E+14,8/28/2023 23:56, ,Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/370354696_122118514586009674_1327236121928829265_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=WBAETP-R1gUAX8in9bd&_nc_ht=scontent-iad3-2.xx&edm=APyxFHYEAAAA&oh=00_AfB9aRV9ToCXqfXLrYV248u3HTIEiTFf12MLA4QEPlYYAA&oe=653BDC01,https://www.facebook.com/107824572417444/posts/321576820238720, ,379,463,463, ,39,438, ,10,8,1,0,23,13,2.16%,0.03,0.04968, , , , , , , , , , , , , , , , , , ,Pending,"Text Mention:League and Teams,Toronto",Objective, 
Facebook,Facebook_Post,107824572417444_122118514340009674, ,PWHL Toronto,1.08E+14,8/28/2023 23:55, ,Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/369945467_122118514328009674_2297699723636253246_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2kKqLnK2Y3EAX9IRlZy&_nc_ht=scontent-iad3-2.xx&edm=APyxFHYEAAAA&oh=00_AfDaMokoUdvvvUlMZIWfTsHXdmU3qLxbteyvdLD9QMzPDw&oe=653B76CB,https://www.facebook.com/107824572417444/posts/122118514340009674, ,379,398,398, ,34,375, ,9,9,0,0,10,1,2.26%,0.02,0.02513, , , , , , , , , , , , , , , , , , ,Pending,"Text Mention:League and Teams,Toronto",Objective, 
Facebook,Facebook_Post,121156644404507_122139315716019658, ,PWHL New York,1.21E+14,11/22/2023 16:14, ,Video,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/404066956_2198339587038587_6140286590792776588_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c3bc4c&_nc_ohc=lid753d4yhcQ7kNvgHFLDkk&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AJfPMC4EAAAA&_nc_gid=AMv8QRl2yHoTi3HSzHcpQYt&oh=00_AYDcDGz0eQRi3CqbAc5Qt-GGk4sowTX8Y0lfvxXiyRlNvA&oe=673E98B9,https://www.facebook.com/121156644404507/posts/122139315716019658, ,381,541,541, ,51,488,179,11,11,0,0,15,4,2.03%,0.03,0.02773, , , , , , , , , , , , , , , , , , ,Pending,"Logo AI:CCM Hockey,Logo AI:Warrior Sports,New York,Text Mention:League and Teams",Objective, 
Facebook,Facebook_Post,107824572417444_186174201201009, ,PWHL Toronto,1.08E+14,10/24/2023 13:08, ,Photo,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/394673461_122142690758009674_6608637836293374875_n.png?stp=dst-jpg&_nc_cat=108&ccb=1-7&_nc_sid=86c6b0&_nc_ohc=QgevznOMlC4Q7kNvgE52QG6&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AJfPMC4EAAAA&_nc_gid=ANIDR-enZgZcBQBSD3zEGyl&oh=00_AYDJJqmuhnjGApwmRGgaXmRm9oTqXnBdudrVhnFaNT12Mg&oe=67174FAC,https://www.facebook.com/107824572417444/posts/186174201201009, ,381,710,710, ,146,639, ,44,36,0,0,50,6,6.20%,0.12,0.07042, , , , , , , , , , , , , , , , , , ,Pending,"Text Mention:League and Teams,Toronto",Objective, 
Facebook,Facebook_Post,107824572417444_122143552574009674, ,PWHL Toronto,1.08E+14,10/27/2023 19:38,New kids on the block. 🤩,Photo,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/395521490_122143552250009674_5276745043003510331_n.jpg?stp=dst-jpg_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Ed5cUF6Gpi8Q7kNvgGqENIR&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AJfPMC4EAAAA&_nc_gid=ATd-6mExio61GxADxmqKb2q&oh=00_AYDQbTfZyf0WyuiIXRq9K8FDVTSM-0Za-HvTp1WEqOHHQw&oe=6717355E,https://www.facebook.com/107824572417444/posts/122143552574009674, ,400,5141,5141, ,708,4551, ,202,124,8,23,1112,910,3.93%,0.5,0.2163, , , , , , , , , , , , , , , , , , ,Pending,"Text Mention:League and Teams,Toronto",Objective,eng
Facebook,Facebook_Post,114065958453492_122125187552023488, ,PWHL Boston,1.14E+14,10/1/2023 22:00,We are working hard to bring the best to Boston. 💪,Photo,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/383220633_122125187402023488_8968782463301837815_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Y_nziJZr7YwAX8d7nl5&_nc_ht=scontent-iad3-1.xx&edm=APyxFHYEAAAA&oh=00_AfC4AFJikwGMBoM1iUYVwtSeJr_SG9Ql4N9uC_-lAtVQmw&oe=653C0006,https://www.facebook.com/114065958453492/posts/122125187552023488, ,452,956,956, ,193,838, ,58,52,3,2,131,73,6.07%,0.13,0.13703, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Objective,eng
Facebook,Facebook_Post,114065958453492_205424399057659, ,PWHL Boston,1.14E+14,9/20/2023 21:45, ,Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/380710400_122120404268023488_6077339511694996568_n.png?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5NSyI1U9X7cAX8tG1i9&_nc_ht=scontent-iad3-2.xx&edm=APyxFHYEAAAA&oh=00_AfBINbOzDBqRxCAb48EYOdB7Bt2K6FAJhQ9X-yaISfDCmA&oe=653B9623,https://www.facebook.com/114065958453492/posts/205424399057659, ,452,748,748, ,143,661, ,43,35,1,1,99,56,5.75%,0.1,0.13235, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Objective, 
Facebook,Facebook_Post,114065958453492_122131990544023488, ,PWHL Boston,1.14E+14,10/24/2023 13:23, ,Text, ,https://www.facebook.com/114065958453492/posts/122131990544023488, ,453,213,213, ,10,179, ,2,2,0,0,4,2,0.94%,0,0.01878, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Objective, 
Facebook,Facebook_Post,114065958453492_122131990478023488, ,PWHL Boston,1.14E+14,10/24/2023 13:22,🔥🔥🔥,Video,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/392793554_815307483610167_4208325187571938920_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=7965db&_nc_ohc=hO1LwAn5M3kQ7kNvgHfrt54&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AJfPMC4EAAAA&_nc_gid=AB-XEZ9RwfDu1vTdxLJJX27&oh=00_AYAYbGRzwZMJilRfiCZUUPhHY3dGl0kPIwtwBqSaweBWIw&oe=67171E06,https://www.facebook.com/114065958453492/posts/122131990478023488, ,453,447,447, ,111,392,0,37,23,4,2,56,19,8.28%,0.08,0.12528, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Objective, 
Facebook,Facebook_Post,114065958453492_122131984214023488, ,PWHL Boston,1.14E+14,10/24/2023 13:02, ,Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/395730875_122131984208023488_104390389746634666_n.jpg?stp=dst-jpg_s720x720&_nc_cat=105&ccb=1-7&_nc_sid=a5f93a&_nc_ohc=zGtf--MsWsMQ7kNvgExVok0&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AJfPMC4EAAAA&_nc_gid=AK1GYO3YTWCY2uY8anGjD7U&oh=00_AYBh4qUGN1pXmlmDVh0ycROhS4Sa89z9_RYqB_bevmN1gw&oe=67174574,https://www.facebook.com/114065958453492/posts/122131984214023488, ,453,966,966, ,436,901, ,139,98,4,5,264,125,14.39%,0.31,0.27329, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Objective, 
YouTube,YouTube_Video,YnnE1GDPh84, ,Ottawa Charge,UC7jY9q19tO8U8RKkAHsNm4Q,11/6/2024 19:00,Brianne Jenner finds the net! #ottawacharge #hockey #pwhl Brianne Jenner scores on the power play on the way to an Ottawa road victory,Video,https://i.ytimg.com/vi/YnnE1GDPh84/hqdefault.jpg,https://www.youtube.com/watch?v=YnnE1GDPh84, ,454,456,456, ,92, ,456,15,14,1, ,15,0,3.29%,0.03,0.03289, , , , , , , , , , , , , , , , , , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:Pro Hockey Life,Logo AI:Rogers Wireless,Logo AI:Schneider Electric,Logo On Asset:Pro Hockey Life Rinkboards,Logo On Asset:Rogers Rinkboards,Logo On Asset:Schneider Electric Rinkboards,Ottawa,Text Mention:League and Teams",Positive,eng
TikTok,TikTok_Video,7.30E+18,pwhl_ottawa,PWHL Ottawa,_000EaYJjVgWGxbXCq2kAfu933diMqi6j6rf,11/16/2023 1:17,A little look inside day one of training camp 👀,Video,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-i-photomode-tx/8053f234498b40dfad11f1600b903914~tplv-photomode-2k-shrink-v1:0:1200:q70.webp?dr=8929&nonce=43148&refresh_token=70c7a4ff41e80f25af266651f37c06f3&x-expires=1736348400&x-signature=J8iO0gJ6KyWvxFjeTLGVwbCcP%2BE%3D&biz_tag=tt_photomode&idc=useast5&ps=d5b8ac02&s=TIKTOK_FOR_DEVELOPER&sc=cover&shcp=8aecc5ac&shp=d05b14bd&t=5897f7ec,https://www.tiktok.com/@pwhl_charge/video/7301862834651204910?utm_campaign=tt4d_open_api&utm_source=7062999415916609538, ,457,3134,3134, ,220, ,3134,171,169,1,1,171,0,5.46%,0.37,0.05456, , , , , , , , , , , , , , , , , ,171,Pending,"Ottawa,Text Mention:League and Teams",Objective,eng
Facebook,Facebook_Post,114065958453492_122133655880023488, ,PWHL Boston,1.14E+14,10/30/2023 17:01,"Turns out, Alina Müller won't have to travel far from Matthews Arena, because Boston’s hockey family just got bigger.",Photo,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/397483370_122133654902023488_4649085803804943000_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_ohc=w30UbUrq_EQQ7kNvgEDON6C&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AJfPMC4EAAAA&_nc_gid=AgudkfSi2zvE_T5Rawm9gnc&oh=00_AYDPGAahLuuw0yEtAofaaNjYqZVIg3tIlfErbGMGLeIEvA&oe=67171BBA,https://www.facebook.com/114065958453492/posts/122133655880023488, ,468,592,592, ,104,572, ,31,25,0,1,54,23,5.24%,0.07,0.09122, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Positive,eng
Facebook,Facebook_Post,114065958453492_122133646730023488, ,PWHL Boston,1.14E+14,10/30/2023 16:01,Everyone give Alina a big Boston welcome in the comments!,Video,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/367606277_970515057378354_5247055807402748196_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c3bc4c&_nc_ohc=zVXkAMLwzuAQ7kNvgE2hWiJ&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AJfPMC4EAAAA&_nc_gid=A1rnn-AlQ19Ug1WJqow0CjY&oh=00_AYDyxvdfpTCj-ZUjT50RVrZ5303vt_dIIGzZx04Y0aD8pA&oe=67172C0D,https://www.facebook.com/114065958453492/posts/122133646730023488, ,468,442,442, ,103,418,154,29,21,2,1,52,23,6.56%,0.06,0.11765, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Positive,eng
Facebook,Facebook_Post,114065958453492_122134186334023488, ,PWHL Boston,1.14E+14,11/1/2023 16:00,"We’re thrilled to announce the signing of University of Vermont Captain and all-time career points (145), goals (71), and assists (74) leader, Theresa Schafzahl, to a two-year contract!",Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/398286187_122134185374023488_2657372002150927213_n.jpg?stp=dst-jpg_s720x720&_nc_cat=103&ccb=1-7&_nc_sid=833d8c&_nc_ohc=TxbivndHGGUQ7kNvgE3IpTE&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AJfPMC4EAAAA&_nc_gid=AlVl7BE2fYCJ5grrgMCGGwv&oh=00_AYD5SJLrLFkrYJwKAixLgJU03K5MaFZKzU2L6mgewrHegQ&oe=671716E0,https://www.facebook.com/114065958453492/posts/122134186334023488, ,471,4046,4046, ,206,3948, ,42,29,0,7,104,62,1.04%,0.09,0.0257, , , , , , , , , , , , , , , , , , ,Pending,"Asset:Jersey,Boston,Text Mention:League and Teams",Positive,eng
Facebook,Facebook_Post,114065958453492_122134420610023488, ,PWHL Boston,1.14E+14,11/2/2023 14:29, ,Video,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/376373776_1190993405192937_9087617147909991411_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c3bc4c&_nc_ohc=ajsMY5kWnjcQ7kNvgHUM3Lb&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AJfPMC4EAAAA&_nc_gid=A7Z8xMXURmul2DGveV2qjf2&oh=00_AYDYJ-K9_3HuFvoQzXizICTEz3k8mB7QSlZJNY3QjLiF0Q&oe=67170F9A,https://www.facebook.com/114065958453492/posts/122134420610023488, ,477,227,227, ,58,210,62,17,16,1,0,20,3,7.49%,0.04,0.08811, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Objective, 
Facebook,Facebook_Post,114065958453492_122135476526023488, ,PWHL Boston,1.14E+14,11/6/2023 17:31,"A few words from our newest defender, Emily:",Video,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/371520950_250500797673434_2638000507610573109_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c3bc4c&_nc_ohc=VS3ojrFSrlMQ7kNvgHrPoAm&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AJfPMC4EAAAA&_nc_gid=AcBytylESmWjM_oBrZIaU-1&oh=00_AYA43Lnsu-QvBLCwrLit9sJNSFz0VPJrFYpkH0S6BCIIWA&oe=672AE653,https://www.facebook.com/114065958453492/posts/122135476526023488, ,489,1307,1307, ,237,1182,658,57,36,8,4,174,117,4.36%,0.12,0.13313, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Objective,eng
Facebook,Facebook_Post,114065958453492_122136001676023488, ,PWHL Boston,1.14E+14,11/8/2023 17:29, ,Photo,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/399979241_122147737562010644_101522597938089503_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=833d8c&_nc_ohc=9xYfonTXJokQ7kNvgE06Hue&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AJfPMC4EAAAA&_nc_gid=Ak1zpBqwGk94NPVze7F3-YT&oh=00_AYDl_XR66khjsi0DRrH1TK8tBlbbsmIhRngg1TStwq3jtg&oe=672B0EE6,https://www.facebook.com/114065958453492/posts/122136001676023488, ,492,488,488, ,54,473, ,15,13,1,0,52,37,3.07%,0.03,0.10656, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Objective, 
Facebook,Facebook_Post,114065958453492_122135974460023488, ,PWHL Boston,1.14E+14,11/8/2023 15:00,A quick hello from our newest forward 👋,Video,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/377228772_364621859318047_8907473905642890093_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c3bc4c&_nc_ohc=M64CJR1lIvgQ7kNvgEgI4PE&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AJfPMC4EAAAA&_nc_gid=A82M5g-qK28fGuFEd-cPLr4&oh=00_AYBb4YCeZ8708AczwD5m_JerHX2XC2o1ph-IInAS1wLAiA&oe=672AFE8E,https://www.facebook.com/114065958453492/posts/122135974460023488, ,492,998,998, ,193,878,516,47,31,1,5,155,108,4.71%,0.1,0.15531, , , , , , , , , , , , , , , , , , ,Pending,"Boston,Text Mention:League and Teams",Positive,eng
TikTok,TikTok_Video,7.30E+18,pwhl_boston,PWHL_Boston,_00051Yz0JbazOsNlKS61qbT7sqhuUnQvT0v,11/14/2023 14:41,So fresh and so clean 🔥 Our inaugural season look.,Video,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-p-0068-tx/oMlWAf91DDllFwLEbTEh4iExUBSIZfZguTRVbA~tplv-tiktokx-cropcenter:300:400.jpeg?dr=9640&nonce=54584&refresh_token=322f2f93a413f29690c76dacf8c64601&x-expires=1735138800&x-signature=F8YnN1wpQt4mpEr6WRuGpuMrxRU%3D&idc=useast5&ps=13740610&s=TIKTOK_FOR_DEVELOPER&shcp=34ff8df6&shp=d05b14bd&t=4d5b0474,https://www.tiktok.com/@pwhl_fleet/video/7301327892909165866?utm_campaign=tt4d_open_api&utm_source=7062999415916609538, ,500,12743,12743, ,1367, ,12743,1208,1172,19,17,1208,0,9.48%,2.42,0.0948, , , , , , , , , , , , , , , , , ,1208,Pending,"Asset:Digital Overlay,Boston,Logo AI:Bauer,Text Mention:League and Teams",Positive,eng
YouTube,YouTube_Video,tTpHVi9vVDg, ,Toronto Sceptres,UCrrHZ-iUANYcXL8VtXYdUrQ,11/8/2024 18:04,face cards never decline 🙂‍↕️ #torontosceptres,Video,https://i.ytimg.com/vi/tTpHVi9vVDg/hqdefault.jpg,https://www.youtube.com/watch?v=tTpHVi9vVDg, ,501,1403,1403, ,281, ,1403,100,93,7, ,100,0,7.13%,0.2,0.07128, , , , , , , , , , , , , , , , , , ,Pending,"Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:Canadian Tire,Logo AI:CCM Hockey,Text Mention:League and Teams,Toronto",Objective,eng
YouTube,YouTube_Video,xJYg1FWj13o, ,Toronto Sceptres,UCrrHZ-iUANYcXL8VtXYdUrQ,10/17/2024 16:33,"Our captain, Blayre Turnbull  🥹",Video,https://i.ytimg.com/vi/xJYg1FWj13o/hqdefault.jpg,https://www.youtube.com/watch?v=xJYg1FWj13o, ,501,671,671, ,135, ,671,27,25,2, ,27,0,4.02%,0.05,0.04024, , , , , , , , , , , , , , , , , , ,Pending,"Text Mention:League and Teams,Toronto",Objective,eng
Facebook,Facebook_Post,117494444774130_122138873522002032, ,PWHL Montreal,1.17E+14,9/23/2023 18:48, ,Video,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/379657053_6621564017958142_6009722260393442659_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=1a7029&_nc_ohc=ehlK-pN6w5MAX_BnIuy&_nc_ht=scontent-iad3-2.xx&edm=APyxFHYEAAAA&oh=00_AfCNKCD34Vq7FL70OXfZny6Ah6Ah8adOx_Y1SZ-0_UQ_qA&oe=653A8A98,https://www.facebook.com/117494444774130/posts/122138873522002032, ,512,1057,1057, ,111,858,0,37,15,0,3,56,19,3.50%,0.07,0.05298, , , , , , , , , , , , , , , , , , ,Pending,"Montreal,Text Mention:League and Teams",Objective, 
Facebook,Facebook_Post,117494444774130_122125291460002032, ,PWHL Montreal,1.17E+14,9/1/2023 17:05, ,Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/370630358_122120808302010644_5309509066645585663_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Cv4y1-ryp9YAX-cC_iv&_nc_ht=scontent-iad3-2.xx&edm=APyxFHYEAAAA&oh=00_AfCKVbPzUBeroOick3ASSdyVAQ-EYH3MkSP0X7YkO3koyQ&oe=653C396E,https://www.facebook.com/117494444774130/posts/122125291460002032, ,512,793,793, ,60,656, ,15,9,1,2,24,9,1.89%,0.03,0.03026, , , , , , , , , , , , , , , , , , ,Pending,"Montreal,Text Mention:League and Teams",Objective, 
Facebook,Facebook_Post,121156644404507_122141987540019658, ,PWHL New York,1.21E+14,12/5/2023 3:23, ,Video,https://scontent-iad3-1.xx.fbcdn.net/v/t51.29350-10/405807712_888713099270416_5258751371229612126_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c3bc4c&_nc_ohc=UsKVcUkCKr4Q7kNvgGzJ6Hf&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AJfPMC4EAAAA&_nc_gid=AaqMF_PNcUmXzp9g1inEFa4&oh=00_AYDazk8dNBztE64hGxkBl9P9j0McPdGuOZwruizS3j006Q&oe=6752C035,https://www.facebook.com/121156644404507/posts/122141987540019658, ,531,468,468, ,39,449,0,13,13,0,0,22,9,2.78%,0.02,0.04701, , , , , , , , , , , , , , , , , , ,Pending,"Logo AI:Bauer,Logo AI:Canadian Tire,Logo AI:CCM Hockey,Logo On Asset:CCM Hockey Rinkboards,New York,Text Mention:League and Teams",Objective, 
Facebook,Facebook_Post,107824572417444_122148657068009674, ,PWHL Toronto,1.08E+14,11/16/2023 22:28,Daily Grind. 🥵,Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/402931911_122148656828009674_8680312543475364172_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=TIMz_MsnoI8Q7kNvgFpQ09i&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AJfPMC4EAAAA&_nc_gid=AmnIeeID5DV_H8ATtujbMqP&oh=00_AYC8LZtuyCqS2-kGKxta9HjzOQckcJDzLyBRvGByh4A7Xg&oe=672AF9F5,https://www.facebook.com/107824572417444/posts/122148657068009674, ,548,1340,1340, ,296,1229, ,90,67,1,4,260,170,6.72%,0.16,0.19403, , , , , , , , , , , , , , , , , , ,Pending,"Text Mention:League and Teams,Toronto",Objective,eng
Facebook,Facebook_Post,107824572417444_122149368062009674, ,PWHL Toronto,1.08E+14,11/19/2023 20:41,The future of women’s hockey in Toronto looks bright. 🤩,Photo,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/403193294_17864483271037278_2330592808231086311_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=C32Po0mPVN4Q7kNvgFbWFXb&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AJfPMC4EAAAA&_nc_gid=AoO-4yXZtPg9uHP5NaKN4b_&oh=00_AYA3RJ_vxYhJpdjNl7Y-bGUK0NXSaFTPVodx85mznQpdhw&oe=673EC0AE,https://www.facebook.com/107824572417444/posts/122149368062009674, ,593,2534,2534, ,437,2354, ,129,86,1,11,186,57,5.09%,0.22,0.0734, , , , , , , , , , , , , , , , , , ,Pending,"Logo AI:Bauer,Logo AI:CCM Hockey,Text Mention:League and Teams,Toronto",Positive,eng
Facebook,Facebook_Post,122133620973755_122165536406002136, ,PWHL Ottawa,1.22E+14,12/3/2023 23:23,Friendly reminder that there’s only 30 more days until we get to see Jenner goals in regular season games ‼️,Video,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/407119733_2271640746364193_6518683357626937344_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c3bc4c&_nc_ohc=yWPP34IzTBcQ7kNvgG-sBDF&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AJfPMC4EAAAA&_nc_gid=AgW-LqrbaXsU6wDg1J7JM3l&oh=00_AYBINCKPA5ADfqU0ozBWlbE4wjZzF7HHPGqn1WKig1LlpQ&oe=6752F4E0,https://www.facebook.com/122133620973755/posts/122165536406002136, ,611,1102,1102, ,203,993,462,52,40,0,3,70,18,4.72%,0.09,0.06352, , , , , , , , , , , , , , , , , , ,Pending,"Logo AI:Bauer,Logo AI:CCM Hockey,Logo AI:Gatorade,Logo On Asset:Bauer Rinkboards,Logo On Asset:CCM Hockey Rinkboards,Logo On Asset:Gatorade Rinkboards,Ottawa,Text Mention:League and Teams",Positive,eng
